id;text;homotransphobic;reappropriation
3264;RT @user_abcdef @user_abcdef La discriminazione legata al termine #novax è la stessa che ci sarebbe per #ricchione?;0;0
3267;@user_abcdefgh @user_abcdefg Al derby avrai le palline di uscirmi l’insta o continuerai a fare la checca?;1;0
3268;il “ricchione” potevi risparmiartelo però;0;0
3271;@user_abcdefghi Sempre dei cuor di leone questi tipi quando dici loro che se usano il termine ricchione dovranno aspettarsi un ceffone :( [URL];0;0
3272;@user_abcdefg Scanzi sicuramente ricchione, gli altri non lo so.👍;1;0
3273;RT @user_abcdefghij tanto prima o poi trovate il ricchione sbagliato che vi crepa di mazzate e vorrei tanto essere io;0;1
3276;@user_abcdef In conclusione o dici gay o omosessuale o ricchione la sostanza non cambia.ti piace il cazzo UN C'È NIENTE A FARE ! QUINDI LASCIA STARE INUTILE LITIGARE . Io sono brutto come la merda mi chiamano Cita 🫣🤷🏾‍♂️ ME NE FREGA IL CAZZO ANZI ORMAI MI PIACE 🤣🤣;1;0
3279;@user_abcde Quando scrivevo che x figa di Instagram fosse sopravvalutata mi prendevano per ricchione;0;0
3281;@user_a @user_abc @user_abc @user_abcd @user_abc @user_abcde Benayache senza skayper non eri nessuno facevi schifo prima e fai schifo ora con quelle orecchie prendi anche dazn fai tanto il figo che parli inglese scrivi ai pro di giocare con te ma chi ti caga che sei un sardo ricchione hai 19 anni guarda come stai per un gioco impiccati;1;0
3282;Se comunisti mangiano i bambini i fascisti mangiano i clandestini ì gay e i trans! Conrispetto :):):):);0;0
3283;@user_ab quel ricchione bastardo non lo voglio vedere mai più;1;0
3287;"@user_abcdefghij Avevo letto ""il ricchione"" giuro 🤭";0;0
3288;Ragazzo a cui non piace il calcio e ricchione sono sinonimi;1;0
3289;@user_abcdef senti ricchione di merda che cazzo vuoi adesso cesso ti prendo a mazzate;1;0
3290;@user_abcdef Ce mancava la checca isterica 😁;1;0
3292;Ho un fratello ricchione, dove cazzo ho sbagliato [URL];1;0
3293;Stato di emergenza checchavirus nella città più checca del mondo. [URL];1;0
3294;@user_abc @user_abcde dai fra drenozen porco di dio che i tuoi genitori manco ti volevano stai nell accademia del team più di sfigati in ita hai 0 place ma chill sei il best continua il grind stupido ricchione del cazzo a giamma puoi solo succhiarglielo😭😭;1;0
3295;no ma perché Beyoncé è così frocia nel suo nuovo album;0;0
3298;@user_abcde Di questa destra frocia... x essere corretti;1;0
3299;@user_abc Ma ricchione volevo mi seguissi tu cosa mi frega di ig;1;0
3307;@user_abcde @user_abcdefghij Il pagliaccio checca gira i circhi italiani Non lo conoscevi?;1;0
3311;@user_abcdef Francamente quando vedo la tua faccia mi schifa più di tutto il resto. Raccogli i tuoi stracci, prendi il per mano il tuo amico ciccione ricchione Ollio Friedman e tornatevene a fanculo negli states. Qui di pennivendoli ne abbiamo abbastanza. E curati l’isteria.;1;0
3312;Sergio il pedofilo non solo ricchione!;1;0
3314;@user_abcdefghi ma sei proprio ricchione allora;1;0
3316;@user_abcdefghi Stasera la KAPRA checca @user_abcde s'è messo a divisa di facchino da Grand Hotel! [URL];1;0
3317;@user_abcdef Catturato e filmato un rarissimo esemplare di pesce ricchione!;1;0
3318;@user_abcdef @user_abcde oh puntualmente metti lile tu ricchione;1;0
3321;"@user_abcdef @user_abcdefghi Da cui l'antico detto ""checca isterica""?🤔";0;0
3325;@user_a SI per reale migliore gang frocia;0;1
3326;@user_abcdef serve il polo del manicomio! E quanto fai più schifo truccato come una checca! @user_abcde @user_abc @user_abcdefgh #RenziFaiSchifoForever [URL];1;0
3330;@user_abcde sono il più ricchione del mondo allora;0;0
3332;@user_abcd Ricchione ?? Non gli piace la patatina ?? Questo sarebbe un rischio enorme, non ricordo un calciatore fuoriclasse ricchione.....;1;0
3334;@user_abcdefghij -99% di autotune no,non ci sono le percentuali e quelli di cui parli non lo usano -testi omofobi e misogini perchè in UNA sola canzone viene detto “ricchione” senza magari pensare che peso da lui alle parole,e senza pensare al fatto che il rap anni fa era davvero omofobo;0;0
3336;@user_abcdefghij E che è!!!! Come si dice da noi: Fatte benedicere ‘a nu prevete ricchione!! Saprai sicuramente il significato, sembra accada tutto a te, diamine. Comunque ti auguro una buona e veloce guarigione. Intanto buon pranzo 🌹;0;0
3337;@user_abcdefghij no però porcoddio capirai che c’è differenza tra dire ricchione e pestare una persona perchè è gay;0;0
3338;"@user_abc @user_abcdefgh ma ti prego poi che cazzo di interpretazione puoi dare a ""ricchione"" scusa";0;0
3339;@user_abcdefgh Adinolfi checca repressa, fai una dieta salutare, devi perdere almeno 4 o 5 chili;1;0
3340;@user_abcdefghij @user_abc non ne sono sicuro eh,ma penso che dare del ricchione a un mio amico mentre lo sto prendendo per il culo e darlo a una persona gay mentre la sto riempiendo di mazzate non sia la stessa cosa il peso delle parole è diverso da persona a persona;0;0
3343;@user_abcdefghi @user_abcd Masculo-checca indossa: orgoglio femminile frustrato, gonna e mascarina 😁😁😁 Il ritratto della felicità orgoglionamente raggiunta;0;0
3345;@user_abcd @user_abcdefgh Quando ho letto ricchione mi sono vergognato di averti come compagno di tifo. Vergognati;0;0
3348;Le ricchione Regina George il motivo per cui l’omofobia ha senso di esistere;1;0
3349;"Darmian a sinistra. L'alternativa è il nano da giardino con i capelli da checca isterica. Gli unici due ricambi in attacco sono la mummia bosniaca e la mestruata argentina regina delle grigliate. Ranocchia ad oggi non rimpiazzato con nessuno. Però ""stiamo apposto così"".";1;0
3352;Darwin mi fa diventare ricchione;0;0
3356;Prossima canzone di quel ricchione di Rino Gaetano che mette mio babbo gli spacco il naso;1;0
3357;la frocia la omosessuale colei che ama le donne la baciatrice di femmine la lesbica la saffica [URL];0;0
3361;@user_abcde pure io ci voglio giocare ma quel ricchione di mio fratello ha tutti giochi di merda;1;0
3362;@user_abcdefghij @user_abcdefgh Omofobi perchè ha detto ricchione ? La prego sua altissima eccellenza, legga il testo di Where the hood at di DMX e poi vieni a parlare di omofobia, goofy ass;0;0
3365;@user_abcdefgh a checca non rompere i coglioni che sta parlando con me;1;0
3370;@user_abcdefghi A Roma la panzanella si fa con fette di pane casereccio bruschetta to con sopra pezzetti dipomoforo condito e basilico Invece col tuo piatto ci si può condire la pasta alla checca(pomodorini a prezzi, aglio, olio e basilico) un piatto freddo estivo;0;0
3371;beh che dire non faccio in tempo ad arrivare che quello davanti a me dà del frocio a qualcun altro, si rende conto, sbianca, e manco mi chiede scusa ✨✨ poi va dalla festeggiata e “ho fatto una figura di merda, ma è meglio dire frocio o ricchione??” questo è il livello btw 🤡 [URL];0;0
3373;Con Kulu hai monetizzato, con la checca pagavi per mandarlo via. [URL];1;0
3376;Tu fai il ricchione dicendo che se non vinci il mondiale è colpa dei tuoi errori e succedono queste cose @user_abcdefghij;1;0
3378;@user_abcdefghij @user_abcdefghi @user_abcd sarai felice te che sputi odio sui social senza motivo.ah scusa checca si usava negli anni 80.aggiornati;0;0
3383;@user_abcdefghi @user_abcdefghi @user_a Smettila di scrivere a mo di ricchione;1;0
3384;@user_abcdef Ah ,,ho capitooooo beh tedros se sei ricchione non scopare più che ti infetti,,,,🤣🤣🤣🤣🤣🤣🤣🤣🤣;1;0
3387;@user_abcd aooo panzone di merda basta postare su Twitter francese del cazzo tua madre morta bastardo ricchione chiattone disadattato;1;0
3388;BREAKING : Tommaso Zorzi è una checca isterica;1;0
3389;@user_abcdefghi Tu fai innammurare pure le checce piu checché io non son checca e sto gua un pezzo avanti;1;0
3390;Le porte del castello si aprono a checca #90giorniperinnamorarsi [URL];0;0
3392;@user_ab il ricchione accanto a quello ricchione;1;0
3394;ogni tanto ci penso al fatto che sono cresciuta a pane e glee quindi non potevo diventare altro che frocia e politicamente scorretta;0;1
3397;Ma momoasr lo sa di essere una checca repressa isterica? [URL];1;0
3398;@user_abcdefghi Stai dicendo che carl è ricchione?;1;0
3399;@user_abcdefghi @user_abc È l’occasione per la NATO di vendicarsi per lo smacco subito con l’attacco all’Ucraina. La NATO checca isterica (leggi Stati Uniti) non vuole mollare di una virgola i suoi piani di espansione.;1;0
3401;io ho il potere ho fatto innamorare mingyu di me, che ra ricchione!!!;1;0
3403;sto delirando è ora di dormire 😁😁😁😁😁😁🎣 fine della malattia da ricchione;0;0
3407;Chi mi picchia a sangue? Lo pago e firmo liberatoria così senza problemi. Sono serio non scherzo. #faggot #frocio #findom #slave #shit #ricchione #gay #gaydimerda #frociobancomat #frocioperetero;1;0
3408;@user_abcdefghij @user_abcdefgh E lui è una checca imbizzarrita. Forse è una fake news?;1;0
3409;@user_abcd il grande problema del mondo siete voi tornate al medio evo e andate a fare le frocia te;1;0
3416;chiamate ancora Louis frocio o brutto e vi denuncio (PS IO POSSO USARE LA PAROLA PERCHÉ ANCHE IO SONO UNA FROCIA DI MERDA MA NON TOCCATEMI LOUIS);0;1
3417;@user_abcdefg Nel boschetto della tua fantasia, a fianco dell'orsetto ricchione che ti si in*ula. RADIATA.;1;0
3418;@user_abcdefg @user_abc Centro eccome ricchione, sono io;1;0
3422;La tua troia ha rotto il ca— E-E-Erba nel culo, vengo da Amsterdam Cago l'Olanda Gang shit, sei solo uno snitch Te lo leggo in faccia (Shlet, shlet) [URL];0;0
3423;@user_abcdef the world has progressed past the need for superheroes, vogliamo la decostruzione ultima del genere, la ricostruzione con la dark rom-com frocia;0;1
3427;@user_abcde @user_ab Se ne vantasse, letteralmente un ricchione;1;0
3428;@user_abcd ma la smetti di fare il ricchione;1;0
3429;@user_abcdef @user_abcdefg Sto ricchione lo farà come minimo domani;1;0
3430;Sdeng non ce crede nessuno. Tesoro tu si ricchione che ci fai le commedie?;1;0
3432;RT @user_abcde @user_ab ma vatti ad ascoltare i cinesi frocia di merda;1;0
3435;mi ha chiamato ricchione ovvero insulto per gli uomini gay dunque mi ha dato dell'uomo wow gender euphoria sono stato riconosciuto da un incel /j [URL];0;0
3438;cucciolo lui pensa che ci siamo scordati tutti che è un ricchione di destra che scherzava con lei in diretta tv dai via [URL];1;0
3439;@user_abcde @user_abcdefgh fatti una personalità ricchione di merda;1;0
3441;@user_abcde Io ho votato no ché mi diventi ricchione;1;0
3442;@user_ puoi non mostrarmi bubble di merda che mi manca parlare con quel ricchione;1;0
3443;@user_ab ma la smetti con sti tweet da checca;1;0
3444;@user_abcd letteralmente stavo davanti a un ricchione di merda alto 1.80 cn le buffalo che puzzava di merda in putrefazione e sembrava Miley Cyrus ogni 3 x 2 alzava quelle mani al cielo stavo x fare la napoletana ovvero fargli esplodere le mani....;1;0
3446;@user_abcdefghij La destra inglese riesce nell'incredibile impresa di essere più frocia di quella italiana;1;0
3449;@user_abcde @user_abcdefgh è soltanto una checca isterica e vanitosa, assoldato per dire menzogne… vedremo se in tribunale sarà altrettanto spavaldo!;1;0
3450;@user_ab ma perché non posso più vedere un posto al sole dall’Inghiltera! Come si può togliere una piccola gioia ad una persona che trova conforto in 27 minuti di #upas grazie, per questa checca !;0;0
3451;@user_abcde @user_abcdefgh sembra una checca isterica 🤦‍♂️;1;0
3452;@user_abcde siiii che troia fetish....buttana e vacca frocia suina;0;0
3454;@user_abcdefgh E' solo una checca isterica a caccia di notorietà;1;0
3456;@user_abcdefghij #noviareggio no no riccione empoli no no ricchione;1;0
3462;@user_abcd Il fotocopiatore di merda potrei ascoltarlo solo nel momento in cui urla come una checca schifosa perché lo stanno rinchiudendo in galera per plagio;1;0
3464;Quel ricchione finocchio... Patty Pravo Is My nemico sdiA al contrario Fuck;1;0
3467;Anche l’uomo è vittima di stigma sociale. Quante volte ci siamo sentiti dire “fai l’uomo” che in sintesi vuol dire “non esprimere i tuoi sentimenti, non piangere, tieniti tutto dentro. Così fa un vero uomo. Non sarai una checca che piagnucola” #salutementale #maschilismotossico [URL];0;0
3476;Cioè se lui dice che i bambini del sud sono ritardati è tutto apposto...invece se noi diciamo che è un grandissimo bastardo rotto in culo e grandissimo frocio siamo omofobi... allora evviva i froci rotti nel culo... sempre con il culo loro... [URL];1;0
3484;Prova a farli così ricchione di merda, [URL] [URL];1;0
3486;sempre in mezzo sto ricchione dovevo scrivere non ho [URL];1;0
3487;Solidarietà e totale sostegno a Maddalena Loy che ha avuto a che fare con la checca isterica di bassetti con la b. Paese di cialtroni. Ma verrà fuori la verità. Tutta. Alla luce del sole. E ci sarà da ridere.;1;0
3490;@user_ab basta con questi tweet da checca;1;0
3491;RT @user_abcdefghij @user_abcdefgh Vecchia checca disadattata;1;0
3495;"@user_abcd @user_abcd @user_abc ""Chiccosessantotto è una checca cacasotto"" Non che m'aspettassi nulla di diverso da quello che ""solo contro il mondo"" e poi va a sbucchinare il potere, andando a tirar la coda ai serpenti per poi atteggarsi a vittima. Ti va bene che sei lo scemo locale del Lazio e non mio.";0;0
3504;Alessandro cortese è. U checca.;1;0
3505;"@user_abcdefghij @user_abcde @user_abcdefgh Nel mio paese ci sono due omosessuali, uno povero che vive in un sottano con i genitori, l'altro figlio di papà. Il primo lo chiamano ""ricchione"" il secondo dody. Il primo può solo ambire al Rdc il secondo ha un bel lavoro.";0;0
3506;"@user_abcd Ahi ahi ahi... La sento astioso e infantilmente perfido. Ma quanto le brucia la popolarità di Giorgia Meloni? Mi sembra proprio ""una checca isterica""(cit)";1;0
3507;@user_abcdefgh Azzardati un'altra a darmi del ricchione voli nell'Iperuranio;0;0
3511;"@user_abcd Ma poi di cosa parliamo!!! Conte confrontato a Berlusconi?? Ma dai vai a fare la checca isterica altrove; vai a lavorare";1;0
3516;@user_abcdefghi Amore mio? Ma che checca sta dicendo Carletto...;0;0
3517;@user_abc 😂😂😂😂😂😂😂😂😂😂😂😂 E qua ci vuole o prevete ricchione;1;0
3524;"Oggi in piscina ci siamo messi a parlare delle persone sicuramente cattive che danno ai cani nomi tipo Luigi Ciro Carlo e poi davide fa ""immagina chiamare un neonato Carl"" e checca ""sivabe e con quale faccia rispondi carl a come si chiama"" e sara all'improvviso ""nn puoi tocCARL"" [URL]";0;0
3525;@user_abcdefgh // no pk invece di scrivere ricchione avevo scritto riri (soprannome di chris);0;0
3528;@user_abcdefgh se sei ricchione si se non lo sei pure tanto è sempre la stessa solfa per il covid spacciata sotto mentite spoglie come vaccino per il vaiolo delle scimmie;1;0
3529;@user_abcdef Ah buffoni 😄invece di parlare sempre di immigrati, ci fate sapere come sta la checca drogata di Morisi?;1;0
3532;@user_a e devi perché sei simpy e frocia insomma sei nella gang;0;1
3538;@user_abc @user_abcdefgh @user_abcdefghij @user_abcdef Mettetevi una banana nel culo entrambi così la smette di fare la checca isterica 😭;1;0
3545;@user_abcde coglione vedi di non fare il furbo ricchione lo dici a quel tossico di tuo padre;1;0
